animeID, name, title_english,title_japanese, type, source, producers, genre, studio, episodes, status, aired, duration, rating, related
486,Kino no Tabi: The Beautiful World,Kino's Journey,,TV,Light novel,"['WOWOW', 'Genco', 'Pony Canyon', 'Studio Wombat', 'chara-ani.com', 'ASCII Media Works']","['Action', 'Adventure', 'Psychological', 'Slice of Life']",['A.C.G.T.'],13,Finished Airing,"{'from': '2003-04-08T00:00:00+00:00', 'to': '2003-07-08T00:00:00+00:00', 'prop': {'from': {'day': 8, 'month': 4, 'year': 2003}, 'to': {'day': 8, 'month': 7, 'year': 2003}}, 'string': 'Apr 8, 2003 to Jul 8, 2003'}",24 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 399, 'type': 'manga', 'name': 'Kino no Tabi: The Beautiful World', 'url': 'https://myanimelist.net/manga/399/Kino_no_Tabi__The_Beautiful_World'}], 'Prequel': [{'mal_id': 1379, 'type': 'anime', 'name': 'Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.', 'url': 'https://myanimelist.net/anime/1379/Kino_no_Tabi__Nanika_wo_Suru_Tame_ni_-_Life_Goes_On'}], 'Sequel': [{'mal_id': 2175, 'type': 'anime', 'name': 'Kino no Tabi: The Beautiful World - Byouki no Kuni - For You', 'url': 'https://myanimelist.net/anime/2175/Kino_no_Tabi__The_Beautiful_World_-_Byouki_no_Kuni_-_For_You'}], 'Side story': [{'mal_id': 3466, 'type': 'anime', 'name': 'Kino no Tabi: The Beautiful World - Tou no Kuni', 'url': 'https://myanimelist.net/anime/3466/Kino_no_Tabi__The_Beautiful_World_-_Tou_no_Kuni'}], 'Character': [{'mal_id': 6628, 'type': 'anime', 'name': 'Dengeki Bunko 2007 Movie Festival Special', 'url': 'https://myanimelist.net/anime/6628/Dengeki_Bunko_2007_Movie_Festival_Special'}], 'Alternative version': [{'mal_id': 35079, 'type': 'anime', 'name': 'Kino no Tabi: The Beautiful World - The Animated Series', 'url': 'https://myanimelist.net/anime/35079/Kino_no_Tabi__The_Beautiful_World_-_The_Animated_Series'}]}"
501,Doraemon,,,TV,Manga,[],"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",[],26,Finished Airing,"{'from': '1973-04-01T00:00:00+00:00', 'to': '1973-09-30T00:00:00+00:00', 'prop': {'from': {'day': 1, 'month': 4, 'year': 1973}, 'to': {'day': 30, 'month': 9, 'year': 1973}}, 'string': 'Apr 1, 1973 to Sep 30, 1973'}",25 min per ep,PG - Children,"{'Adaptation': [{'mal_id': 1032, 'type': 'manga', 'name': 'Doraemon', 'url': 'https://myanimelist.net/manga/1032/Doraemon'}], 'Sequel': [{'mal_id': 2471, 'type': 'anime', 'name': 'Doraemon (1979)', 'url': 'https://myanimelist.net/anime/2471/Doraemon_1979'}], 'Prequel': [{'mal_id': 2648, 'type': 'anime', 'name': 'Doraemon: 2112-nen Doraemon Tanjou', 'url': 'https://myanimelist.net/anime/2648/Doraemon__2112-nen_Doraemon_Tanjou'}]}"
502,Dragon Ball Movie 1: Shen Long no Densetsu,Dragon Ball: Curse of the Blood Rubies,,Movie,Manga,[],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']",['Toei Animation'],1,Finished Airing,"{'from': '1986-12-20T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 20, 1986'}",50 min,PG-13 - Teens 13 or older,"{'Alternative version': [{'mal_id': 223, 'type': 'anime', 'name': 'Dragon Ball', 'url': 'https://myanimelist.net/anime/223/Dragon_Ball'}, {'mal_id': 893, 'type': 'anime', 'name': 'Dragon Ball Movie 4: Saikyou e no Michi', 'url': 'https://myanimelist.net/anime/893/Dragon_Ball_Movie_4__Saikyou_e_no_Michi'}], 'Sequel': [{'mal_id': 891, 'type': 'anime', 'name': 'Dragon Ball Movie 2: Majinjou no Nemurihime', 'url': 'https://myanimelist.net/anime/891/Dragon_Ball_Movie_2__Majinjou_no_Nemurihime'}]}"
504,Fatal Fury: The Motion Picture,Fatal Fury: The Motion Picture,,Movie,Game,"['Shochiku', 'Nihon Ad Systems', 'Fuji TV']","['Action', 'Adventure', 'Drama', 'Martial Arts', 'Romance', 'Shounen']",[],1,Finished Airing,"{'from': '1994-07-16T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 16, 1994'}",1 hr 36 min,R+ - Mild Nudity,"{'Spin-off': [{'mal_id': 825, 'type': 'anime', 'name': 'King of Fighters: Another Day', 'url': 'https://myanimelist.net/anime/825/King_of_Fighters__Another_Day'}, {'mal_id': 35204, 'type': 'anime', 'name': 'The King of Fighters: Destiny', 'url': 'https://myanimelist.net/anime/35204/The_King_of_Fighters__Destiny'}], 'Prequel': [{'mal_id': 1799, 'type': 'anime', 'name': 'Fatal Fury: Legend of the Hungry Wolf', 'url': 'https://myanimelist.net/anime/1799/Fatal_Fury__Legend_of_the_Hungry_Wolf'}, {'mal_id': 1800, 'type': 'anime', 'name': 'Fatal Fury 2: The New Battle', 'url': 'https://myanimelist.net/anime/1800/Fatal_Fury_2__The_New_Battle'}]}"
507,Gravitation: Lyrics of Love,,,OVA,Manga,"['Aniplex', 'animate Film', 'Movic']","['Comedy', 'Romance', 'Shoujo', 'Shounen Ai']",['Plum'],2,Finished Airing,"{'from': '1999-07-23T00:00:00+00:00', 'to': '1999-09-22T00:00:00+00:00', 'prop': {'from': {'day': 23, 'month': 7, 'year': 1999}, 'to': {'day': 22, 'month': 9, 'year': 1999}}, 'string': 'Jul 23, 1999 to Sep 22, 1999'}",26 min per ep,R - 17+ (violence & profanity),"{'Side story': [{'mal_id': 243, 'type': 'anime', 'name': 'Gravitation', 'url': 'https://myanimelist.net/anime/243/Gravitation'}]}"
508,Tottoko Hamtarou,Hamtaro,,TV,Manga,"['TV Tokyo', 'Shogakukan Productions', 'Half H.P Studio']","['Adventure', 'Comedy', 'Kids']",['TMS Entertainment'],296,Finished Airing,"{'from': '2000-07-07T00:00:00+00:00', 'to': '2006-03-31T00:00:00+00:00', 'prop': {'from': {'day': 7, 'month': 7, 'year': 2000}, 'to': {'day': 31, 'month': 3, 'year': 2006}}, 'string': 'Jul 7, 2000 to Mar 31, 2006'}",25 min per ep,G - All Ages,"{'Adaptation': [{'mal_id': 11696, 'type': 'manga', 'name': 'Hamtaro', 'url': 'https://myanimelist.net/manga/11696/Hamtaro'}], 'Side story': [{'mal_id': 2399, 'type': 'anime', 'name': 'Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi', 'url': 'https://myanimelist.net/anime/2399/Tottoko_Hamtarou_OVA_1__Hamtaro_no_Otanjoubi_-_Mama_wo_Tasunete_Sanzen_Techi_Techi'}, {'mal_id': 7329, 'type': 'anime', 'name': 'Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken', 'url': 'https://myanimelist.net/anime/7329/Tottoko_Hamtarou_Movie_1__Ham-Ham_Land_Daibouken'}, {'mal_id': 7330, 'type': 'anime', 'name': 'Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess', 'url': 'https://myanimelist.net/anime/7330/Tottoko_Hamtarou_Movie_2__Ham-Ham_Hamuuja_Maboroshi_no_Princess'}, {'mal_id': 8108, 'type': 'anime', 'name': 'Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!', 'url': 'https://myanimelist.net/anime/8108/Tottoko_Hamtarou_Movie_3__Ham_Ham_Grand_Prix_Aurora_Tani_no_Kiseki_-_Ribon-chan_Kiki_Ippatsu'}, {'mal_id': 8109, 'type': 'anime', 'name': 'Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou', 'url': 'https://myanimelist.net/anime/8109/Tottoko_Hamtarou_Movie_4__Hamtaro_to_Fushigi_no_Oni_no_Emon_Tou'}, {'mal_id': 8949, 'type': 'anime', 'name': 'Tottoko Hamtarou OVA 2: Hamuchanzu no Takara Sagashi Daisaku - Hamuha! Suteki na Umi no Natsuyasumi', 'url': 'https://myanimelist.net/anime/8949/Tottoko_Hamtarou_OVA_2__Hamuchanzu_no_Takara_Sagashi_Daisaku_-_Hamuha_Suteki_na_Umi_no_Natsuyasumi'}, {'mal_id': 8965, 'type': 'anime', 'name': 'Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono', 'url': 'https://myanimelist.net/anime/8965/Tottoko_Hamtarou_OVA_3__Hamuchanzu_to_Niji_no_Kuni_no_Oujisama_-_Sekai_de_Ichiban_no_Takaramono'}, {'mal_id': 8966, 'type': 'anime', 'name': 'Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen', 'url': 'https://myanimelist.net/anime/8966/Tottoko_Hamtarou_OVA_4__Hamuchanzu_no_Mezase_Hamuhamu_Kin_Medal_-_Hashire_Hashire_Daisakusen'}], 'Sequel': [{'mal_id': 13679, 'type': 'anime', 'name': 'Tottoko Hamtarou Hai!', 'url': 'https://myanimelist.net/anime/13679/Tottoko_Hamtarou_Hai'}], 'Alternative version': [{'mal_id': 36145, 'type': 'anime', 'name': 'Tottoko Hamtarou: Anime Dechu!', 'url': 'https://myanimelist.net/anime/36145/Tottoko_Hamtarou__Anime_Dechu'}]}"
512,Majo no Takkyuubin,Kiki's Delivery Service,,Movie,Novel,[],"['Adventure', 'Comedy', 'Drama', 'Magic', 'Romance', 'Fantasy']","['Studio Ghibli', 'Studio Hibari']",1,Finished Airing,"{'from': '1989-07-29T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 29, 1989'}",1 hr 45 min,G - All Ages,"{'Alternative version': [{'mal_id': 35770, 'type': 'anime', 'name': 'Hungry Days: Aoharu ka yo.', 'url': 'https://myanimelist.net/anime/35770/Hungry_Days__Aoharu_ka_yo'}]}"
513,Tenkuu no Shiro Laputa,Castle in the Sky,,Movie,Original,['Tokuma Shoten'],"['Adventure', 'Fantasy', 'Romance', 'Sci-Fi']",['Studio Ghibli'],1,Finished Airing,"{'from': '1986-08-02T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 2, 1986'}",2 hr 5 min,PG - Children,"{'Adaptation': [{'mal_id': 76407, 'type': 'manga', 'name': 'Tenkuu no Shiro Laputa', 'url': 'https://myanimelist.net/manga/76407/Tenkuu_no_Shiro_Laputa'}]}"
516,Keroro Gunsou,Sgt. Frog,,TV,Manga,"['TV Tokyo', 'Nihon Ad Systems', 'Rakuonsha']","['Comedy', 'Mecha', 'Parody', 'Sci-Fi', 'Shounen']",['Sunrise'],358,Finished Airing,"{'from': '2004-04-03T00:00:00+00:00', 'to': '2011-04-04T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 4, 'year': 2004}, 'to': {'day': 4, 'month': 4, 'year': 2011}}, 'string': 'Apr 3, 2004 to Apr 4, 2011'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 390, 'type': 'manga', 'name': 'Keroro Gunsou', 'url': 'https://myanimelist.net/manga/390/Keroro_Gunsou'}], 'Side story': [{'mal_id': 2407, 'type': 'anime', 'name': 'Keroro Gunsou Movie 1', 'url': 'https://myanimelist.net/anime/2407/Keroro_Gunsou_Movie_1'}, {'mal_id': 2408, 'type': 'anime', 'name': 'Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!', 'url': 'https://myanimelist.net/anime/2408/Keroro_Gunsou_Movie_2__Shinkai_no_Princess_de_Arimasu'}, {'mal_id': 5290, 'type': 'anime', 'name': 'Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!', 'url': 'https://myanimelist.net/anime/5290/Keroro_Gunsou_Movie_3__Tenkuu_Daikessen_de_Arimasu'}, {'mal_id': 5710, 'type': 'anime', 'name': 'Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!', 'url': 'https://myanimelist.net/anime/5710/Keroro_Gunsou_Movie_4__Gekishin_Dragon_Warriors_de_Arimasu'}, {'mal_id': 8134, 'type': 'anime', 'name': 'Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!', 'url': 'https://myanimelist.net/anime/8134/Keroro_Gunsou_Movie_5__Tanjou_Kyuukyoku_Keroro_Kiseki_no_Jikuu-jima_de_arimasu'}], 'Spin-off': [{'mal_id': 5449, 'type': 'anime', 'name': 'Chibi Kero: Kerobouru no Himitsu!?', 'url': 'https://myanimelist.net/anime/5449/Chibi_Kero__Kerobouru_no_Himitsu'}], 'Alternative version': [{'mal_id': 21671, 'type': 'anime', 'name': 'Keroro', 'url': 'https://myanimelist.net/anime/21671/Keroro'}]}"
517,School Rumble Ichi Gakki Hoshuu,,,OVA,Manga,['Studio Jack'],"['Comedy', 'Romance', 'School', 'Shounen']",['Studio Comet'],2,Finished Airing,"{'from': '2005-12-22T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 22, 2005'}",25 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 160, 'type': 'manga', 'name': 'School Rumble', 'url': 'https://myanimelist.net/manga/160/School_Rumble'}], 'Parent story': [{'mal_id': 24, 'type': 'anime', 'name': 'School Rumble', 'url': 'https://myanimelist.net/anime/24/School_Rumble'}]}"
520,Marmalade Boy Movie,,,Movie,Unknown,[],"['Romance', 'Shoujo']",[],1,Finished Airing,"{'from': '1995-03-04T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 4, 1995'}",30 min,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 91, 'type': 'manga', 'name': 'Marmalade Boy', 'url': 'https://myanimelist.net/manga/91/Marmalade_Boy'}], 'Sequel': [{'mal_id': 334, 'type': 'anime', 'name': 'Marmalade Boy', 'url': 'https://myanimelist.net/anime/334/Marmalade_Boy'}]}"
522,Metropolis,,,Movie,Manga,['Kadokawa Shoten'],"['Adventure', 'Drama', 'Police', 'Romance', 'Sci-Fi', 'Shounen']",['Madhouse'],1,Finished Airing,"{'from': '2001-05-26T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'May 26, 2001'}",1 hr 49 min,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 1436, 'type': 'manga', 'name': 'Metropolis', 'url': 'https://myanimelist.net/manga/1436/Metropolis'}]}"
523,Tonari no Totoro,My Neighbor Totoro,,Movie,Original,['Studio Fantasia'],"['Adventure', 'Comedy', 'Supernatural']",['Studio Ghibli'],1,Finished Airing,"{'from': '1988-04-16T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Apr 16, 1988'}",1 hr 26 min,G - All Ages,"{'Spin-off': [{'mal_id': 2488, 'type': 'anime', 'name': 'Mei to Koneko Bus', 'url': 'https://myanimelist.net/anime/2488/Mei_to_Koneko_Bus'}]}"
527,Pokemon,Pokémon,,TV,Game,"['TV Tokyo', 'TV Tokyo Music', 'Studio Jack']","['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']",['OLM'],276,Finished Airing,"{'from': '1997-04-01T00:00:00+00:00', 'to': '2002-11-14T00:00:00+00:00', 'prop': {'from': {'day': 1, 'month': 4, 'year': 1997}, 'to': {'day': 14, 'month': 11, 'year': 2002}}, 'string': 'Apr 1, 1997 to Nov 14, 2002'}",24 min per ep,PG - Children,"{'Adaptation': [{'mal_id': 858, 'type': 'manga', 'name': 'Dengeki! Pikachu', 'url': 'https://myanimelist.net/manga/858/Dengeki_Pikachu'}, {'mal_id': 107816, 'type': 'manga', 'name': 'Pocket Monsters: The Animation', 'url': 'https://myanimelist.net/manga/107816/Pocket_Monsters__The_Animation'}], 'Side story': [{'mal_id': 528, 'type': 'anime', 'name': 'Pokemon: Mewtwo no Gyakushuu', 'url': 'https://myanimelist.net/anime/528/Pokemon__Mewtwo_no_Gyakushuu'}, {'mal_id': 1117, 'type': 'anime', 'name': 'Pokemon: Maboroshi no Pokemon Lugia Bakutan', 'url': 'https://myanimelist.net/anime/1117/Pokemon__Maboroshi_no_Pokemon_Lugia_Bakutan'}, {'mal_id': 1118, 'type': 'anime', 'name': 'Pokemon: Kesshoutou no Teiou Entei', 'url': 'https://myanimelist.net/anime/1118/Pokemon__Kesshoutou_no_Teiou_Entei'}, {'mal_id': 1119, 'type': 'anime', 'name': 'Pokemon: Celebi Toki wo Koeta Deai', 'url': 'https://myanimelist.net/anime/1119/Pokemon__Celebi_Toki_wo_Koeta_Deai'}, {'mal_id': 1120, 'type': 'anime', 'name': 'Pokemon: Mizu no Miyako no Mamorigami Latias to Latios', 'url': 'https://myanimelist.net/anime/1120/Pokemon__Mizu_no_Miyako_no_Mamorigami_Latias_to_Latios'}, {'mal_id': 1709, 'type': 'anime', 'name': 'Pokemon: Mewtwo! Ware wa Koko ni Ari', 'url': 'https://myanimelist.net/anime/1709/Pokemon__Mewtwo_Ware_wa_Koko_ni_Ari'}, {'mal_id': 4792, 'type': 'anime', 'name': 'Pokemon: Pikachu Tankentai', 'url': 'https://myanimelist.net/anime/4792/Pokemon__Pikachu_Tankentai'}, {'mal_id': 4793, 'type': 'anime', 'name': 'Pokemon: Pichu to Pikachu', 'url': 'https://myanimelist.net/anime/4793/Pokemon__Pichu_to_Pikachu'}, {'mal_id': 4794, 'type': 'anime', 'name': 'Pokemon: Pikachu no Dokidoki Kakurenbo', 'url': 'https://myanimelist.net/anime/4794/Pokemon__Pikachu_no_Dokidoki_Kakurenbo'}, {'mal_id': 4795, 'type': 'anime', 'name': 'Pokemon: Pika Pika Hoshizora Camp', 'url': 'https://myanimelist.net/anime/4795/Pokemon__Pika_Pika_Hoshizora_Camp'}, {'mal_id': 4874, 'type': 'anime', 'name': 'Pokemon: Pikachu no Fuyuyasumi', 'url': 'https://myanimelist.net/anime/4874/Pokemon__Pikachu_no_Fuyuyasumi'}, {'mal_id': 5526, 'type': 'anime', 'name': 'Pokemon: Pikachu no Natsuyasumi', 'url': 'https://myanimelist.net/anime/5526/Pokemon__Pikachu_no_Natsuyasumi'}, {'mal_id': 6877, 'type': 'anime', 'name': 'Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki', 'url': 'https://myanimelist.net/anime/6877/Pokemon__Bokutachi_Pichu_Brothers_-_Party_wa_Oosawagi_no_Maki'}, {'mal_id': 10916, 'type': 'anime', 'name': 'Pokemon: Pikachu no Fuyuyasumi (2000)', 'url': 'https://myanimelist.net/anime/10916/Pokemon__Pikachu_no_Fuyuyasumi_2000'}, {'mal_id': 10917, 'type': 'anime', 'name': 'Pokemon: Pikachu no Fuyuyasumi (2001)', 'url': 'https://myanimelist.net/anime/10917/Pokemon__Pikachu_no_Fuyuyasumi_2001'}], 'Alternative setting': [{'mal_id': 1525, 'type': 'anime', 'name': 'Pokemon Crystal: Raikou Ikazuchi no Densetsu', 'url': 'https://myanimelist.net/anime/1525/Pokemon_Crystal__Raikou_Ikazuchi_no_Densetsu'}, {'mal_id': 20159, 'type': 'anime', 'name': 'Pokemon: The Origin', 'url': 'https://myanimelist.net/anime/20159/Pokemon__The_Origin'}], 'Sequel': [{'mal_id': 1564, 'type': 'anime', 'name': 'Pokemon Advanced Generation', 'url': 'https://myanimelist.net/anime/1564/Pokemon_Advanced_Generation'}], 'Summary': [{'mal_id': 2363, 'type': 'anime', 'name': 'Pokemon Housoukyoku', 'url': 'https://myanimelist.net/anime/2363/Pokemon_Housoukyoku'}, {'mal_id': 11073, 'type': 'anime', 'name': 'Pokemon Introductory Recap', 'url': 'https://myanimelist.net/anime/11073/Pokemon_Introductory_Recap'}, {'mal_id': 31750, 'type': 'anime', 'name': 'TV-ban Pokemon Special Masara Town-hen Recaps', 'url': 'https://myanimelist.net/anime/31750/TV-ban_Pokemon_Special_Masara_Town-hen_Recaps'}, {'mal_id': 36825, 'type': 'anime', 'name': 'Pokemon Diamond & Pearl: Clip Show', 'url': 'https://myanimelist.net/anime/36825/Pokemon_Diamond___Pearl__Clip_Show'}, {'mal_id': 37865, 'type': 'anime', 'name': 'Pokemon: Aki no Special', 'url': 'https://myanimelist.net/anime/37865/Pokemon__Aki_no_Special'}], 'Other': [{'mal_id': 33898, 'type': 'anime', 'name': 'Torikaekko Please', 'url': 'https://myanimelist.net/anime/33898/Torikaekko_Please'}, {'mal_id': 34034, 'type': 'anime', 'name': 'Pokemon Sun & Moon', 'url': 'https://myanimelist.net/anime/34034/Pokemon_Sun___Moon'}, {'mal_id': 34514, 'type': 'anime', 'name': 'Pokemon Generations', 'url': 'https://myanimelist.net/anime/34514/Pokemon_Generations'}]}"
528,Pokemon: Mewtwo no Gyakushuu,Pokemon: The First Movie,,Movie,Game,"['TV Tokyo', 'Shogakukan Productions', 'Imagica', 'Studio Jack']","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",['OLM'],1,Finished Airing,"{'from': '1998-07-18T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 18, 1998'}",1 hr 25 min,PG - Children,"{'Adaptation': [{'mal_id': 24220, 'type': 'manga', 'name': 'Pokémon: Mewtwo no Gyakushuu', 'url': 'https://myanimelist.net/manga/24220/Pokémon__Mewtwo_no_Gyakushuu'}], 'Parent story': [{'mal_id': 527, 'type': 'anime', 'name': 'Pokemon', 'url': 'https://myanimelist.net/anime/527/Pokemon'}], 'Sequel': [{'mal_id': 1709, 'type': 'anime', 'name': 'Pokemon: Mewtwo! Ware wa Koko ni Ari', 'url': 'https://myanimelist.net/anime/1709/Pokemon__Mewtwo_Ware_wa_Koko_ni_Ari'}], 'Other': [{'mal_id': 5526, 'type': 'anime', 'name': 'Pokemon: Pikachu no Natsuyasumi', 'url': 'https://myanimelist.net/anime/5526/Pokemon__Pikachu_no_Natsuyasumi'}]}"
530,Bishoujo Senshi Sailor Moon,Sailor Moon,,TV,Manga,['TV Asahi'],"['Demons', 'Magic', 'Romance', 'Shoujo']",['Toei Animation'],46,Finished Airing,"{'from': '1992-03-07T00:00:00+00:00', 'to': '1993-02-27T00:00:00+00:00', 'prop': {'from': {'day': 7, 'month': 3, 'year': 1992}, 'to': {'day': 27, 'month': 2, 'year': 1993}}, 'string': 'Mar 7, 1992 to Feb 27, 1993'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 92, 'type': 'manga', 'name': 'Bishoujo Senshi Sailor Moon', 'url': 'https://myanimelist.net/manga/92/Bishoujo_Senshi_Sailor_Moon'}], 'Sequel': [{'mal_id': 740, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon R', 'url': 'https://myanimelist.net/anime/740/Bishoujo_Senshi_Sailor_Moon_R'}], 'Summary': [{'mal_id': 8756, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon Memorial', 'url': 'https://myanimelist.net/anime/8756/Bishoujo_Senshi_Sailor_Moon_Memorial'}], 'Alternative version': [{'mal_id': 14751, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon Crystal', 'url': 'https://myanimelist.net/anime/14751/Bishoujo_Senshi_Sailor_Moon_Crystal'}]}"
531,Bishoujo Senshi Sailor Moon R: The Movie,Sailor Moon R: The Movie - The Promise of the Rose,,Movie,Manga,[],"['Drama', 'Magic', 'Romance', 'Shoujo']",['Toei Animation'],1,Finished Airing,"{'from': '1993-12-05T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 5, 1993'}",1 hr 1 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 740, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon R', 'url': 'https://myanimelist.net/anime/740/Bishoujo_Senshi_Sailor_Moon_R'}], 'Side story': [{'mal_id': 2937, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi', 'url': 'https://myanimelist.net/anime/2937/Bishoujo_Senshi_Sailor_Moon_R__Make_Up_Sailor_Senshi'}]}"
532,Bishoujo Senshi Sailor Moon S,Sailor Moon S,,TV,Manga,['TV Asahi'],"['Drama', 'Magic', 'Romance', 'Shoujo']",['Toei Animation'],38,Finished Airing,"{'from': '1994-03-19T00:00:00+00:00', 'to': '1995-02-25T00:00:00+00:00', 'prop': {'from': {'day': 19, 'month': 3, 'year': 1994}, 'to': {'day': 25, 'month': 2, 'year': 1995}}, 'string': 'Mar 19, 1994 to Feb 25, 1995'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 92, 'type': 'manga', 'name': 'Bishoujo Senshi Sailor Moon', 'url': 'https://myanimelist.net/manga/92/Bishoujo_Senshi_Sailor_Moon'}], 'Prequel': [{'mal_id': 740, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon R', 'url': 'https://myanimelist.net/anime/740/Bishoujo_Senshi_Sailor_Moon_R'}], 'Side story': [{'mal_id': 997, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito', 'url': 'https://myanimelist.net/anime/997/Bishoujo_Senshi_Sailor_Moon_S__Kaguya_Hime_no_Koibito'}], 'Sequel': [{'mal_id': 1239, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon SuperS', 'url': 'https://myanimelist.net/anime/1239/Bishoujo_Senshi_Sailor_Moon_SuperS'}], 'Summary': [{'mal_id': 8756, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon Memorial', 'url': 'https://myanimelist.net/anime/8756/Bishoujo_Senshi_Sailor_Moon_Memorial'}], 'Alternative version': [{'mal_id': 31733, 'type': 'anime', 'name': 'Bishoujo Senshi Sailor Moon Crystal Season III', 'url': 'https://myanimelist.net/anime/31733/Bishoujo_Senshi_Sailor_Moon_Crystal_Season_III'}]}"
